portal_rank_247,player_name,role,team,new_team,conf,GP,Min_per,min_factor,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec_Rank,ast_tov,rimmade,rimmade_rimmiss,midmade,midmade_midmiss,rim_pct,mid_pct,dunksmade,dunksmade_dunksmiss,dunk_pct,pick,drtg,adrtg,dporpag,stops,bpm,bpm_adj,adj_bpm2,obpm,dbpm,gbpm,adj_gbpm,min_adj_gbpm,mp,mp_factor,cam_gbpm,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,idk,dob,gp_weight,cam_gbpm_v2,min_adj_gbpm_v2,conf_sos,sos_adj,adj_gbpm_sos,cam_gbpm_v3,min_adj_gbpm_v3
,Jah'Kim Payne,Wing G,Tennessee Tech,,OVC,21,23.6,0.888,81.7,17.3,48.2,49.27,4.5,9.9,15,35.9,4,6,0.667,10,26,0.385,11,29,0.379,0.4,1.3,10.9,Jr,6-6,3,-0.69512,76.4635,2,2026,133701,"Douglasville, GA",,1,7,13,3,13,0.5385,0.2308,0,0,,,113.962,120.198,0.619295,38.783,-7.33422,37.221,-7.002,-5.08897,-2.24525,-7.41862,-7.017,-6.228,13.5696,0.802,-5.630,-4.26509,-3.15353,0.4783,1.0435,1.5217,1.3478,0.3478,0.087,3.0435,6.44538,2004-10-15,0.724,-4.077,-4.510,-2.501,-1.250,-8.267,-4.804,-5.314
,Quron Elliott,Combo G,Manhattan,,MAAC,29,26.5,0.820,104.7,16.8,48.9,51.83,2.4,9.4,14,13.6,17,24,0.708,32,68,0.471,7,19,0.368,0,0.7,27.6,Fr,6-2,10,0.247495,98.6349,2.4,2026,134694,"Windsor Mill, MD",,1.85708167,20,38,12,30,0.5263,0.4,1,2,0.5,,121.362,128.07,0.248716,40.0063,-8.76356,34.721,-8.117,-3.43109,-5.33247,-6.66672,-6.175,-5.061,11.57,0.850,-5.250,-2.61604,-4.05069,0.2333,0.9333,1.1667,0.8667,0.1333,0,3.4667,3.36281,2006-10-15,0.784,-4.115,-3.967,-2.090,-1.045,-7.220,-4.812,-4.638
,BJ Ward,Scoring PG,Southeast Missouri St.,,OVC,30,76.9,1.324,101,22.1,46.2,49.58,2.9,5.1,22.8,17.9,51,63,0.81,72,180,0.4,49,135,0.363,0.4,1.4,20,Jr,6-0,2,0.844147,100.28,2.9,2026,77999,"Saint Louis, MO",,1.84850001,37,78,35,102,0.4744,0.3431,0,0,,,108.792,114.478,2.12191,126.984,-3.63846,63.345,-3.614,-1.49792,-2.14054,-2.95437,-2.961,-3.920,30.2,1.448,-4.288,-1.309,-1.64537,0.7273,1.3939,2.1212,3.697,0.8788,0.0909,10.8788,8.34643,2004-10-15,0.789,-3.385,-3.095,-2.501,-1.250,-4.211,-4.815,-4.402
,Ryan Jones Jr.,PF/C,Liberty,,CUSA,24,7.9,0.536,82.4,21.3,41.9,41.89,5.6,23.4,0,8.9,0,0,0,5,9,0.556,7,28,0.25,3.4,0.6,0,Fr,6-8,21,-0.119556,83.8771,10.2,2026,126967,"Gainesville, FL",84.6,0,4,7,1,2,0.5714,0.5,0,0,,,108.19,109.047,0.356532,17.9723,-13.5208,30.068,-13.534,-6.5019,-7.01889,-13.0148,-13.701,-7.341,4.9444,0.464,-6.361,-8.95614,-4.05869,0.2222,0.8519,1.0741,0,0.037,0.1481,1.9259,17.5699,2005-10-15,0.750,-4.770,-5.506,-0.280,-0.140,-13.841,-4.819,-5.562
,Ifiok Peter,PF/C,Western Illinois,,OVC,21,13.3,0.621,83.6,22,40,45.11,6.7,15,1.5,18.1,19,36,0.528,14,35,0.4,0,0,0,4.2,1.2,102.9,Jr,6-6,11,-0.231414,83.0003,4,2026,127234,"Las Vegas, NV",,0.100046,14,30,0,5,0.4667,0,5,6,0.8333,,115.04,122.059,0.30407,24.8461,-12.8349,35.274,-13.755,-8.94265,-3.89224,-9.14782,-9.800,-6.083,6.6348,0.602,-5.903,-6.36111,-2.78671,0.3913,0.8261,1.2174,0.0435,0.1304,0.2609,2.0435,0,2004-10-15,0.724,-4.275,-4.405,-2.501,-1.250,-11.051,-4.820,-4.967
,Cory Wells,Wing F,Prairie View A&M,,SWAC,33,84.1,1.386,95.5,22.3,43.4,48.66,3.9,18.9,11.4,16,105,141,0.745,104,269,0.387,41,112,0.366,3.7,1.9,37,Sr,6-7,13,0.38275,95.6459,4.1,2026,127415,"Murphy, TX",,0.93977348,40,86,64,183,0.4651,0.3497,11,12,0.9167,,105.714,110.37,2.80222,228.806,-2.06321,64.664,-2.698,-3.05334,0.99013,-2.25887,-2.617,-3.627,33.0757,1.515,-3.964,-2.18953,-0.0693341,1.3514,5.7027,7.0541,2.1081,1.2703,1.1622,13.1892,5.54938,2002-10-15,0.805,-3.191,-2.919,-2.677,-1.339,-3.956,-4.822,-4.412
,Micah Simpson,Combo G,Alabama St.,,SWAC,31,83,1.379,95.8,24.2,43.2,47.07,1.6,11.7,21.8,18.1,75,98,0.765,69,191,0.361,71,215,0.33,0.7,2.3,24.1,Sr,6-2,2,0.734827,98.746,2.3,2026,127688,"Morristown, TN",,1.38553473,44,100,25,91,0.44,0.2747,2,2,1,,110.695,115.991,2.11737,171.842,-2.88896,70.713,-3.006,-1.36764,-1.52132,-2.63351,-2.705,-3.730,32.7406,1.505,-4.071,-1.15197,-1.48154,0.5312,3.3125,3.8438,3.5938,1.3125,0.1875,13.9062,11.7556,2003-10-15,0.795,-3.236,-2.965,-2.677,-1.339,-4.044,-4.837,-4.431
,Ethan Elliott,Scoring PG,Northern Kentucky,,Horz,29,66.7,1.287,96.8,14.1,37.3,38.54,2.1,9.4,24.6,19,17,35,0.486,36,94,0.383,17,71,0.239,0.3,1.9,21.2,Fr,6-3,6,-0.692655,85.369,2.5,2026,133971,"Perth, Australia",,3.31818182,30,65,6,29,0.4615,0.2069,0,0,,,114.122,113.132,2.10157,122.059,-4.90718,42.594,-4.280,-3.24301,-1.66417,-4.80538,-4.117,-5.296,28.5094,1.349,-5.553,-4.17872,-0.626654,0.5312,2.2188,2.75,4.5625,0.9688,0.0625,5.0625,4.78469,2006-10-15,0.784,-4.353,-4.151,-0.922,-0.461,-4.578,-4.840,-4.616
,David Bolden,Scoring PG,NJIT,,AE,32,75.1,1.315,95.5,24.6,42.2,47.98,1.7,8.4,19.9,16.2,93,116,0.802,43,131,0.328,68,213,0.319,0,3.6,33.7,Fr,6-0,1,0.521599,97.3656,3,2026,134594,"Milwaukee, WI",,1.37880003,23,58,20,73,0.3966,0.274,0,0,,,107.856,113.712,2.15457,170.848,-1.45056,66.630,-1.431,-0.463682,-0.986877,-2.10355,-2.588,-3.404,29.8061,1.431,-3.704,-1.99335,-0.1102,0.5152,2.2727,2.7879,2.7576,1.8788,0,11.8485,13.0963,2006-10-15,0.800,-2.963,-2.723,-3.286,-1.643,-4.231,-4.845,-4.452
,Carter Berg-McLean,Wing G,Loyola MD,,Pat,28,31.4,0.900,99.8,17.2,43.7,47.15,2.9,16.9,19.6,16.9,16,21,0.762,34,70,0.486,5,25,0.2,2.4,0.6,22.1,Fr,6-4,1,0.00469079,92.4686,3.7,2026,133718,"Wellington, New Zealand",,2.13650627,24,43,10,27,0.5581,0.3704,0,0,,,115.197,120.51,0.646553,58.0296,-7.0917,37.340,-6.714,-4.37136,-2.72033,-5.75987,-5.465,-4.918,13.95,0.926,-5.058,-3.72244,-2.03743,0.4667,2,2.4667,1.5667,0.2,0.2667,3.3,3.82601,2006-10-15,0.778,-3.934,-3.825,-2.537,-1.268,-6.734,-4.847,-4.713
,King-Njhsanni Wilhite,Scoring PG,Lamar,,Slnd,27,48.6,1.104,99.5,17.9,42.7,45.69,2.1,3.8,21.8,17.4,26,39,0.667,37,100,0.37,18,50,0.36,0.2,1.1,26,Jr,6-1,3,0.279633,96.2321,2.8,2026,134200,"San Francisco, CA",,2.4,25,59,12,41,0.4237,0.2927,0,0,,,113.649,116.289,1.30836,65.9979,-6.56235,46.779,-6.187,-2.78992,-3.77243,-5.22204,-5.022,-5.545,21.0034,1.151,-5.782,-3.18678,-2.03525,0.3793,0.6897,1.069,2.4828,0.3793,0.0345,5.7931,5.37087,2004-10-15,0.771,-4.460,-4.278,-0.883,-0.441,-5.463,-4.852,-4.654
,Josh Dixon,Combo G,Milwaukee,,Horz,31,46.4,1.036,98.9,26.2,44.5,49.02,0.7,6,16.4,15.8,50,58,0.862,72,164,0.439,28,92,0.304,0.4,1.7,22.7,Fr,6-1,2,0.722381,103.58,3.7,2026,134261,"Alpharetta, GA",,1.19047619,29,59,43,105,0.4915,0.4095,0,0,,,119.749,118.123,1.04669,78.0064,-6.61734,61.148,-6.758,-2.44787,-4.16947,-4.64761,-4.966,-5.145,18.4906,1.125,-5.587,-2.20391,-2.4437,0.1562,0.9375,1.0938,1.5625,0.5312,0.0625,9.0312,9.27216,2006-10-15,0.795,-4.441,-4.090,-0.922,-0.461,-5.427,-4.853,-4.469
,Marley Curtis,Wing F,North Dakota,,Sum,27,34,0.981,90.7,20.1,40.9,45.19,4.2,20.2,2.6,13.1,35,54,0.648,26,71,0.366,20,66,0.303,0.3,1.8,39.4,Fr,6-8,0,-0.186717,89.0265,4.2,2026,134953,"St. Louis Park, MN",,0.31815084,23,57,3,14,0.4035,0.2143,5,8,0.625,,113.363,115.621,1.04751,76.8902,-8.99227,48.264,-8.933,-4.80319,-4.18909,-5.74548,-5.776,-5.666,16.58,0.963,-5.562,-3.41306,-2.33242,0.8,2.7667,3.5667,0.2333,0.7333,0.0333,5.9667,8.69031,2006-10-15,0.771,-4.291,-4.371,-1.524,-0.762,-6.538,-4.857,-4.948
,Eren Banks,Combo G,Appalachian St.,,SB,28,60,1.214,95.4,16.4,43.8,44.35,1.7,9.4,13.4,14.1,14,28,0.5,41,80,0.512,29,113,0.257,0.5,1.6,14.5,Jr,6-4,4,-0.385035,88.0523,3.2,2026,77775,"Eatonton, GA",,1.89296046,30,52,11,28,0.5769,0.3929,1,1,1,,107.753,109.485,2.21994,107.974,-2.82942,43.244,-2.658,-2.64126,-0.188162,-4.53668,-4.271,-5.184,25.3733,1.279,-5.465,-4.53584,-0.000832986,0.3667,2.2333,2.6,1.7667,0.6333,0.1333,6.5667,9.69532,2004-10-15,0.778,-4.250,-4.032,-1.225,-0.613,-4.884,-4.860,-4.611
,Tyler Smith,Scoring PG,USC Upstate,,BSth,28,55.6,1.154,87.1,15.8,41.3,44.51,2.2,10.4,22.2,27.7,22,33,0.667,33,84,0.393,13,43,0.302,0.2,2.8,26,Jr,6-0,0,-0.946567,80.5133,3.7,2026,134101,"South Chicago Heights, IL",,1.49154057,16,37,17,47,0.4324,0.3617,0,0,,,108.18,111.657,1.81339,112.666,-4.25464,41.374,-3.902,-4.10039,-0.154245,-4.95215,-4.545,-5.244,22.9355,1.232,-5.597,-5.3412,0.38905,0.4516,2.2258,2.6774,2.8387,1.3548,0.0968,4.4194,3.74843,2004-10-15,0.778,-4.353,-4.079,-1.128,-0.564,-5.109,-4.894,-4.585
,Will Ashford,Wing G,Central Michigan,,MAC,25,23.6,0.818,80.7,14.6,41.7,44.52,3,9.6,7.5,26.2,9,14,0.643,15,30,0.5,5,24,0.208,0.8,1.3,25.9,So,6-5,22,-0.686693,74.3318,4.1,2026,135020,"Aurora, IL",,0.81823759,5,9,10,21,0.5556,0.4762,0,0,,,117.049,118.865,0.590233,38.173,-7.73679,30.210,-6.841,-5.2396,-2.49719,-8.72787,-7.703,-6.300,11.5222,0.802,-6.181,-6.18922,-2.53866,0.2963,1.037,1.3333,0.6667,0.2593,0.1111,2.4074,5.12618,2005-10-15,0.758,-4.683,-4.773,-0.706,-0.353,-8.056,-4.897,-4.992
,Yanis Bamba,Wing G,Maine,,AE,24,22,0.815,82.8,18.4,40.3,42.21,3.7,9,8.2,13.5,10,18,0.556,20,42,0.476,6,30,0.2,2.1,1.4,25,Jr,6-6,6,-0.551408,78.3829,2.5,2026,78912,"Laval, Canada",,1.18181814,15,26,5,16,0.5769,0.3125,1,1,1,,109.586,115.426,0.746829,37.27,-8.82454,37.189,-8.704,-6.3825,-2.44204,-6.87527,-6.805,-5.547,11.444,0.775,-5.272,-5.16699,-1.70828,0.36,0.8,1.16,0.52,0.28,0.28,2.88,6.77133,2004-10-15,0.750,-3.954,-4.160,-3.286,-1.643,-8.448,-4.909,-5.165
,Asjon Anderson,Scoring PG,Alabama St.,,SWAC,27,58.5,1.243,95.3,30.5,41.9,49.39,1.6,8.1,25.4,21.1,110,132,0.833,58,156,0.372,51,165,0.309,0.6,1.6,41.1,Sr,6-2,20,1.1203,104.392,2.4,2026,77600,"Tacoma, WA",,1.05883316,43,98,15,58,0.4388,0.2586,0,0,,,113.524,118.622,1.46714,104.58,-5.53791,82.737,-5.711,-1.79085,-3.74706,-4.09729,-3.699,-4.599,26.6321,1.263,-4.672,-0.481428,-3.61586,0.3929,1.7857,2.1786,3.2143,0.8214,0.1429,14.1786,12.8,2003-10-15,0.771,-3.604,-3.548,-2.677,-1.339,-5.037,-4.909,-4.832
,Gianni Cobb,Scoring PG,Northern Illinois,,MAC,28,73,1.298,94.3,22.1,44.5,47.84,2.3,8.8,27.9,21,64,106,0.604,78,168,0.464,18,68,0.265,0,3,44.9,So,6-0,0,0.310834,95.4354,3.1,2026,127022,"Chicago, IL",,1.61112491,71,132,7,36,0.5379,0.1944,0,0,,,114.046,114.65,1.99815,137.833,-3.83495,62.336,-4.123,-2.68524,-1.14971,-3.6196,-4.123,-5.350,29.0067,1.411,-5.818,-3.35035,-0.269249,0.6333,2.0667,2.7,3.8667,1.7,0,9.7667,4.78177,2005-10-15,0.778,-4.525,-4.161,-0.706,-0.353,-4.476,-4.913,-4.518
,Tyler Doyle,Scoring PG,Bellarmine,,ASun,25,58.2,1.268,114.7,21.4,55.3,57.6,3.1,10.3,26.1,16.4,33,44,0.75,88,155,0.568,14,42,0.333,0.4,1.3,22.3,So,6-5,2,1.98005,112.84,2.9,2026,127444,"Lexington, MA",,2.43908934,80,127,8,28,0.6299,0.2857,0,0,,,128,128.661,0.551968,92.091,-4.72619,60.258,-4.014,0.575924,-5.30211,-4.70643,-4.158,-5.271,27.6885,1.260,-5.239,-0.0574,-4.64903,0.5769,2.2308,2.8077,3.8462,0.5769,0.1154,9.9615,3.59406,2005-10-15,0.758,-3.969,-3.993,-1.988,-0.994,-5.152,-4.918,-4.948
,Shemani Fuller,C,Rider,,MAAC,28,54.5,1.115,105,18.7,48.3,51.84,12.1,18.9,8.7,16.5,42,64,0.656,72,147,0.49,0,2,0,5.1,0.9,43,Sr,6-9,3,0.778006,102.653,4.4,2026,134525,"Bronx, NY",,0.77418148,55,96,17,51,0.5729,0.3333,19,22,0.8636,,115.288,118.609,1.19211,103.146,-3.07338,45.114,-3.090,-2.47157,-0.60181,-4.29967,-4.146,-4.622,21.4,1.219,-5.056,-2.16692,-2.13275,2.4483,3.3793,5.8276,0.8276,0.3793,1,6.6552,0.19937,2003-10-15,0.778,-3.932,-3.595,-2.090,-1.045,-5.191,-4.923,-4.501
,Xavier Shegog,Wing F,West Georgia,,ASun,29,20,0.709,77.3,14.1,42.9,44.94,7.1,17,4.6,33.3,10,20,0.5,9,27,0.333,4,8,0.5,3.1,0.9,57.1,So,6-6,3,-0.708955,67.6192,5.8,2026,128444,"Nashville, TN",,0.3636748,8,20,1,7,0.4,0.1429,3,3,1,,114.058,114.698,0.563455,39.755,-7.99706,25.668,-6.817,-7.41891,-0.578152,-8.79053,-7.517,-5.330,8.6613,0.739,-5.552,-7.83427,-0.956266,0.5806,1.2581,1.8387,0.2581,0.129,0.2258,1.4839,1.87668,2005-10-15,0.784,-4.352,-4.178,-1.988,-0.994,-8.511,-4.927,-4.730
,Deshaun Jackson Jr.,Scoring PG,Mercyhurst,,NEC,32,55.5,1.141,97.4,19.7,46.4,48.77,3.3,12.4,24.3,19.7,29,44,0.659,83,177,0.469,0,2,0,1.6,2.7,24.6,So,6-2,7,0.0752279,93.3438,4.3,2026,127166,"Covington, KY",,2.10412228,42,82,41,95,0.5122,0.4316,1,1,1,,103.911,110.617,1.83034,124.108,-3.52762,48.999,-3.824,-3.79131,0.263694,-3.15331,-3.494,-3.988,22.4412,1.230,-4.299,-3.80847,0.655157,0.6471,2.3235,2.9706,2.9706,1.0294,0.3529,5.9706,0.17265,2005-10-15,0.800,-3.439,-3.191,-3.038,-1.519,-5.013,-4.934,-4.577
,Declan Ryan,Wing F,Holy Cross,,Pat,25,27.2,0.887,94.8,22.5,55.1,55.87,7.3,12.3,12.1,24.9,8,12,0.667,50,87,0.575,3,12,0.25,0.7,1.4,12.1,Jr,6-8,34,0.0612167,93.6772,4.4,2026,78929,"Buffalo, NY",,0.58064249,28,45,22,42,0.6222,0.5238,0,0,,,115.403,119.268,0.706105,49.8545,-7.08014,46.206,-7.545,-4.50871,-2.57143,-5.92678,-6.294,-5.584,13.5577,0.861,-5.421,-3.7004,-2.22638,0.8462,1.3462,2.1923,0.6923,0.3077,0.0769,4.8846,2.16102,2004-10-15,0.758,-4.107,-4.230,-2.537,-1.268,-7.562,-4.935,-5.083
,Lance Stone,Scoring PG,Detroit Mercy,,Horz,30,51.1,1.095,98.8,19,40.3,46.7,0.5,5.7,16.1,16.3,49,57,0.86,27,92,0.293,32,94,0.34,0.2,0.8,30.6,Fr,5-8,11,0.207554,95.2953,2.3,2026,134164,"Detroit, MI",,1.68421053,11,36,16,56,0.3056,0.2857,0,0,,,119.4,118.838,1.10115,74.1666,-5.51549,47.661,-5.235,-2.03985,-3.47564,-5.00147,-4.836,-5.297,20.6625,1.181,-5.710,-2.44033,-2.56115,0.0938,1.1562,1.25,2,0.375,0.0312,6.8125,8.80669,2006-10-15,0.789,-4.508,-4.182,-0.922,-0.461,-5.297,-4.937,-4.580
,Davion Cunningham,Wing G,Morehead St.,,OVC,29,66.3,1.250,100.2,23.9,44,49.86,4.1,12.4,12.6,17.2,90,122,0.738,95,216,0.44,18,61,0.295,1.1,1.8,44,Jr,6-3,2,0.910078,101.926,2.8,2026,135027,"Charlotte, NC",,0.98363233,37,74,58,142,0.5,0.4085,2,2,1,,112.883,119.503,1.41536,128.379,-4.14722,64.949,-4.322,-2.02953,-2.11769,-3.38712,-3.437,-4.297,26.925,1.345,-4.622,-1.39932,-1.9878,0.9375,3.1875,4.125,1.875,0.9062,0.2812,11.4375,4.56464,2004-10-15,0.784,-3.623,-3.368,-2.501,-1.250,-4.687,-4.941,-4.593
,Kent Jackson,Combo G,North Florida,,ASun,30,80.8,1.360,103.8,22.7,51,53.84,1.5,10.2,13.2,14.8,48,51,0.941,50,101,0.495,99,288,0.344,0,1.5,13.1,So,6-3,10,1.45294,105.324,2.5,2026,127884,"Jacksonville, FL",,1.1499733,26,51,24,50,0.5098,0.48,0,0,,,125.266,126.001,0.938287,143.603,-3.69777,66.761,-3.047,0.585776,-4.28355,-3.70255,-3.223,-4.383,31.8469,1.485,-4.786,0.0286044,-3.73115,0.5,2.8438,3.3438,2.1562,0.9375,0,14.7812,16.4656,2005-10-15,0.789,-3.778,-3.460,-1.988,-0.994,-4.217,-4.943,-4.527
,George Washington III,Scoring PG,Florida Gulf Coast,,ASun,13,8.3,0.723,71.2,22.8,37.2,38.68,0,3.3,6.4,23.6,2,2,1,4,9,0.444,8,34,0.235,0,1.1,4.7,So,6-2,40,-0.646423,69.6235,6.7,2026,78050,"Louisville, KY",81.2,0.49993003,0,1,4,8,0,0.5,0,0,,,119.15,119.951,0.409743,12.677,-13.8776,43.011,-14.640,-8.08362,-5.79395,-14.4994,-15.797,-11.423,9.0071,0.476,-7.517,-10.0439,-4.45546,0.1429,0.4286,0.5714,0.3571,0.3571,0,3.1429,18.3395,2003-12-19,0.619,-4.653,-7.072,-1.988,-0.994,-16.791,-4.946,-7.517
,Anthony Benard,Pure PG,Canisius,,MAAC,15,18.3,0.924,85.9,21.9,53.1,55.23,2.1,5.6,28.2,36.1,10,15,0.667,14,33,0.424,8,16,0.5,0,2.3,30.6,Jr,6-0,3,-0.355931,85.3903,5.1,2026,78095,"Detroit, MI",,0.96551724,10,17,4,16,0.5882,0.25,0,0,,,113.035,118.31,0.819394,31.9513,-9.71156,49.446,-10.260,-6.31295,-3.39861,-9.15186,-9.708,-8.970,14.7063,0.707,-6.859,-6.09183,-3.06003,0.25,0.625,0.875,1.75,0.5625,0,4,4.51656,2004-10-15,0.652,-4.473,-5.850,-2.090,-1.045,-10.753,-4.955,-6.480
,Michael Wilson Jr.,Wing G,Bellarmine,,ASun,28,30.3,0.883,99.8,22,50.5,53.37,3.9,10.7,8.3,15.7,31,49,0.633,40,74,0.541,9,32,0.281,0.4,2.6,46.2,So,6-6,24,0.274176,98.4568,3.5,2026,134163,"Charlotte, NC",,0.90917773,36,58,4,16,0.6207,0.25,2,2,1,,124.623,125.258,0.410236,56.7761,-7.86865,45.801,-7.614,-2.55384,-5.31481,-6.07349,-6.015,-5.311,13.43,0.909,-5.468,-2.46383,-3.60966,0.5667,1.2667,1.8333,0.6667,0.6667,0.0333,5.6667,5.25977,2005-10-15,0.778,-4.253,-4.131,-1.988,-0.994,-7.009,-4.956,-4.814
,Canin Jefferson,Scoring PG,North Alabama,,ASun,20,54.1,1.320,101.5,24.1,47.1,52.26,0.4,7.3,20.4,18.1,61,80,0.762,56,112,0.5,27,93,0.29,0.4,2.6,39,Jr,6-2,4,1.02875,102.13,3.1,2026,79018,"New Orleans, LA",,1.28887799,46,84,10,28,0.5476,0.3571,0,0,,,120.205,121.433,1.36321,85.7643,-4.80631,69.992,-4.549,-1.06353,-3.74278,-4.53423,-4.719,-6.232,30.0318,1.215,-5.733,-2.16719,-2.36704,0.0909,1.7273,1.8182,2.6364,1.3636,0.1364,12.4091,9.21109,2004-10-15,0.714,-4.095,-4.451,-1.988,-0.994,-5.713,-4.958,-5.389
,Cale Barclay,Wing F,Southern Utah,,WAC,28,37.6,0.951,96.1,18.3,45.6,50.29,8.2,11.4,10.5,21.7,33,49,0.673,39,68,0.574,5,34,0.147,0.4,0.9,48,Fr,6-8,24,0.179649,95.694,5.9,2026,135335,"Draper, UT",,0.9394082,33,47,6,21,0.7021,0.2857,1,2,0.5,,116.892,118.682,0.847256,64.2024,-4.72461,39.303,-4.453,-1.78131,-2.9433,-6.09528,-5.945,-5.654,15.5806,1.013,-6.021,-3.97679,-2.11849,1.2258,1.5806,2.8065,1,0.2258,0.0645,4.6452,4.36103,2006-10-15,0.778,-4.683,-4.397,-0.706,-0.353,-6.297,-4.961,-4.658
,Xavier Nesbitt,Stretch 4,Harvard,,Ivy,27,11.8,0.542,64.6,14.8,25,27.63,2,12.8,11.6,22.2,2,2,1,4,11,0.364,2,17,0.118,0,0,7.1,Jr,5-11,3,-0.573515,58.6032,3.3,2026,79372,"Chicago, IL",,1.28559995,1,3,3,8,0.3333,0.375,0,0,,,110.891,112.683,0.368328,16.1312,-11.6338,22.343,-10.313,-8.7378,-2.89602,-12.5645,-11.136,-6.034,5.0571,0.567,-6.318,-9.47974,-3.08477,0.0714,0.5357,0.6071,0.3214,0,0,0.6071,7.99265,2004-10-15,0.771,-4.874,-4.655,-0.445,-0.223,-11.359,-4.972,-4.748
,Omer Suljanovic,Wing F,UC Davis,,BW,30,34.2,0.923,91.5,22.2,46.6,50.75,8,13.2,5.2,20.7,37,54,0.685,42,80,0.525,13,52,0.25,1.1,0.9,40.9,Fr,6-8,21,0.0887077,94.1796,5.1,2026,133827,"Klosterneuburg, Austria",0.4,0.35895965,41,70,1,10,0.5857,0.1,3,3,1,,109.102,111.095,1.13968,68.0739,-6.34847,46.828,-6.796,-4.29012,-2.05834,-5.84694,-6.297,-5.811,14.6656,0.966,-6.082,-4.0837,-1.76324,1.0938,1.875,2.9688,0.4375,0.2188,0.1562,5.5938,6.8112,2005-04-02,0.789,-4.802,-4.587,-0.450,-0.225,-6.522,-4.973,-4.751
,Josh Hill,PF/C,Robert Morris,,Horz,20,26.7,0.994,90.6,23.9,50.8,50.77,7.9,23.4,4,24,12,25,0.48,40,71,0.563,16,55,0.291,2.7,0.7,19.8,So,6-11,1,-0.0876308,90.8364,5.8,2026,126640,"Laurel, MD",73.4,0.27273333,27,42,13,29,0.6429,0.4483,3,4,0.75,,106.704,106.603,1.58853,61.9451,-7.39358,54.870,-8.543,-5.95156,-1.44202,-6.76451,-7.704,-7.658,17.0227,0.853,-6.575,-5.13147,-1.63304,1.2273,3.1818,4.4091,0.4091,0.2727,0.4545,7.4545,9.88124,2005-10-15,0.714,-4.696,-5.470,-0.922,-0.461,-8.165,-4.977,-5.798
,Luca Soroa Schaller,Wing G,Northeastern,,CAA,29,48.3,1.098,86.4,20.3,40,45.74,3.4,17.1,17.5,25.8,42,57,0.737,42,97,0.433,12,53,0.226,2.7,3.1,38,So,6-7,13,-0.440678,86.2209,4.7,2026,128333,"Valencia, Spain",,1.14541811,37,81,5,16,0.4568,0.3125,1,2,0.5,,112.225,114.004,1.46011,115.809,-3.8489,48.785,-4.295,-4.27089,0.421987,-4.87721,-5.222,-5.731,20.7483,1.148,-5.994,-4.34559,-0.531622,0.6207,2.7931,3.4138,2.1724,1.1034,0.5172,5.5862,5.0389,2005-10-18,0.784,-4.698,-4.492,-0.623,-0.311,-5.533,-4.978,-4.760
,Trenton Walters,Pure PG,Niagara,,MAAC,25,48.1,1.141,97,23,40.8,48.71,2.3,7,24.5,18.7,56,69,0.812,20,73,0.274,28,79,0.354,0.4,2,45.4,Jr,5-9,2,0.439213,98.0409,3.1,2026,134029,"Frisco, TX",,1.76315796,12,46,8,27,0.2609,0.2963,0,0,,,116.364,122.259,0.937499,75.476,-5.84516,59.155,-5.723,-1.95934,-3.88582,-4.55815,-4.696,-5.358,22.424,1.146,-5.379,-2.25035,-2.3078,0.4,1.24,1.64,2.68,0.72,0.08,7.2,8.92582,2004-10-15,0.758,-4.075,-4.059,-2.090,-1.045,-5.741,-4.982,-4.962
,Isaiah Langham,Wing G,Brown,,Ivy,25,52.2,1.108,89.7,23,46.3,49,3.4,8.7,7.8,18.5,34,51,0.667,69,130,0.531,12,58,0.207,1,2.3,27.1,Fr,6-5,1,-0.141626,90.4118,2.2,2026,134197,"Stoughton, MA",,0.63159015,57,107,12,23,0.5327,0.5217,5,7,0.7143,,109.781,111.726,1.63913,80.5985,-6.272,57.911,-6.946,-4.60437,-1.66763,-4.81377,-5.295,-5.866,21.1407,1.193,-6.319,-3.42064,-1.39313,0.7407,1.6296,2.3704,0.8889,0.8889,0.1852,8.4444,6.49382,2006-10-15,0.758,-4.787,-4.444,-0.445,-0.223,-5.517,-4.988,-4.631
,Cameron Wallace,PF/C,Little Rock,,OVC,30,71.2,1.286,104.4,25,47.9,49.7,13.4,13.7,12.7,13.3,64,112,0.571,148,294,0.503,1,18,0.056,0.9,1.9,35.9,Jr,6-8,24,1.60693,108.619,3.4,2026,133721,"Little Rock, AR",,1.05552596,120,210,28,84,0.5714,0.3333,38,44,0.8636,,110.79,118.074,1.61145,139.553,-4.0512,69.532,-3.829,-0.851532,-3.19966,-3.5707,-3.286,-4.227,28.5031,1.394,-4.580,-0.530436,-3.04027,3.4688,3.4375,6.9062,1.7812,0.9375,0.25,12.6562,1.2454,2004-10-15,0.789,-3.615,-3.337,-2.501,-1.250,-4.536,-4.991,-4.607
